,uniprot,annotation,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP,TP,TPR,FPR,TPR-FPR
48,Q9CQY5,,3.406724167856538,6.0,6.0,0.027522935779816515,0.007434944237918215,0.0200879915418983
49,Q4FZC9,FP,3.3898275525813935,6.0,6.0,0.027522935779816515,0.007434944237918215,0.0200879915418983
50,Q3TCN2,,3.3890443341840415,7.0,6.0,0.027522935779816515,0.008674101610904586,0.018848834168911928
51,Q8BJS4,FP,3.386601751703223,7.0,6.0,0.027522935779816515,0.008674101610904586,0.018848834168911928
52,P97927,TP,3.3793626193159905,8.0,6.0,0.027522935779816515,0.009913258983890954,0.01760967679592556
53,Q91WU0,,3.3751582126509123,8.0,7.0,0.03211009174311927,0.009913258983890954,0.022196832759228312
54,Q9CPV7,,3.3746584693486925,8.0,7.0,0.03211009174311927,0.009913258983890954,0.022196832759228312
55,Q8BH79,,3.3699986572810112,8.0,7.0,0.03211009174311927,0.009913258983890954,0.022196832759228312
56,Q07113,,3.369091628015882,8.0,7.0,0.03211009174311927,0.009913258983890954,0.022196832759228312
57,P01029,TP,3.3611333947405178,8.0,7.0,0.03211009174311927,0.009913258983890954,0.022196832759228312
58,P08113,,3.349993297496285,8.0,8.0,0.03669724770642202,0.009913258983890954,0.026783988722531064
59,P37040,,3.3426737210620794,8.0,8.0,0.03669724770642202,0.009913258983890954,0.026783988722531064
60,Q9D517,FP,3.317191080493317,8.0,8.0,0.03669724770642202,0.009913258983890954,0.026783988722531064
61,P24668,,3.3162771153553843,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
62,P47750,,3.3154951198856484,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
63,Q60715,,3.2909471053017203,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
64,P08003,,3.2901603051990067,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
65,Q9JHP7,,3.2879686885527906,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
66,Q91VN0,,3.280819272037126,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
67,Q61147,TP,3.2788811322828173,9.0,8.0,0.03669724770642202,0.011152416356877323,0.025544831349544696
68,P39061,TP,3.268723156203696,9.0,9.0,0.04128440366972477,0.011152416356877323,0.03013198731284745
69,B1AYL1,,3.2607782467355864,9.0,10.0,0.045871559633027525,0.011152416356877323,0.0347191432761502
70,Q03311,TP,3.25346023381436,9.0,10.0,0.045871559633027525,0.011152416356877323,0.0347191432761502
71,Q61334,,3.2302623039118714,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
72,Q91YQ5,,3.230098829669758,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
73,Q8K2C7,,3.2231710794210566,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
74,Q9Z247,,3.2126646490913027,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
75,P23780,,3.211896366321203,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
76,P09103,,3.211344409592833,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
77,Q9CQ45,TP,3.2094060045461177,9.0,11.0,0.05045871559633028,0.011152416356877323,0.03930629923945295
78,P70302,FP,3.1958197671344735,9.0,12.0,0.05504587155963303,0.011152416356877323,0.043893455202755706
79,E9PYH0,,3.1655007196277856,10.0,12.0,0.05504587155963303,0.012391573729863693,0.04265429782976934
80,Q8BLY1,TP,3.1421830709760057,10.0,12.0,0.05504587155963303,0.012391573729863693,0.04265429782976934
81,Q9WTZ2,,3.1401976281561117,10.0,13.0,0.05963302752293578,0.012391573729863693,0.04724145379307209
82,Q9DCC8,,3.1353201583113357,10.0,13.0,0.05963302752293578,0.012391573729863693,0.04724145379307209
83,O88531,TP,3.1233782860712114,10.0,13.0,0.05963302752293578,0.012391573729863693,0.04724145379307209
84,A0A087WRT4,,3.1058446991691233,10.0,14.0,0.06422018348623854,0.012391573729863693,0.05182860975637484
85,P08226,TP,3.1055756244505295,10.0,14.0,0.06422018348623854,0.012391573729863693,0.05182860975637484
86,D3YU56,,3.092009846721486,10.0,15.0,0.06880733944954129,0.012391573729863693,0.056415765719677595
87,Q640L3,,3.0826004239071403,10.0,15.0,0.06880733944954129,0.012391573729863693,0.056415765719677595
88,Q80X71,,3.0754068734900906,10.0,15.0,0.06880733944954129,0.012391573729863693,0.056415765719677595
89,P18572,,3.0548426565079483,10.0,15.0,0.06880733944954129,0.012391573729863693,0.056415765719677595
90,Q3TVI8,FP,3.0448059545543984,10.0,15.0,0.06880733944954129,0.012391573729863693,0.056415765719677595
91,Q8CC36,TP,3.0445567786133907,11.0,15.0,0.06880733944954129,0.013630731102850062,0.055176608346691226
92,P55302,,3.037444691126732,11.0,16.0,0.07339449541284404,0.013630731102850062,0.05976376430999398
93,Q91X78,,3.0365111749885205,11.0,16.0,0.07339449541284404,0.013630731102850062,0.05976376430999398
94,Q80W54,FP,3.03594575515257,11.0,16.0,0.07339449541284404,0.013630731102850062,0.05976376430999398
95,F8VQJ3,,3.0281444674300637,12.0,16.0,0.07339449541284404,0.01486988847583643,0.05852460693700761
96,Q9CPT4,TP,3.013591248290114,12.0,16.0,0.07339449541284404,0.01486988847583643,0.05852460693700761
97,Q3U4G3,,3.0006290224304912,12.0,17.0,0.0779816513761468,0.01486988847583643,0.06311176290031037
98,P43406,,3.0002951130603783,12.0,17.0,0.0779816513761468,0.01486988847583643,0.06311176290031037
99,Q3U3R4,,2.997331457796417,12.0,17.0,0.0779816513761468,0.01486988847583643,0.06311176290031037
100,Q06335,FP,2.9927910965948334,12.0,17.0,0.0779816513761468,0.01486988847583643,0.06311176290031037
101,Q8R2G4,,2.9737315405462965,13.0,17.0,0.0779816513761468,0.0161090458488228,0.061872605527323994
102,P01901,,2.966388431344721,13.0,17.0,0.0779816513761468,0.0161090458488228,0.061872605527323994
103,Q8BYW9,,2.9584444678515105,13.0,17.0,0.0779816513761468,0.0161090458488228,0.061872605527323994
104,Q924Z4,FP,2.954506402923891,13.0,17.0,0.0779816513761468,0.0161090458488228,0.061872605527323994
105,Q9R0Q3,,2.941065715241741,14.0,17.0,0.0779816513761468,0.01734820322180917,0.06063344815433762
106,Q05186,,2.9294049928196877,14.0,17.0,0.0779816513761468,0.01734820322180917,0.06063344815433762
107,Q8R0X7,,2.925236200401509,14.0,17.0,0.0779816513761468,0.01734820322180917,0.06063344815433762
108,Q6DVA0,FP,2.9174902712019235,14.0,17.0,0.0779816513761468,0.01734820322180917,0.06063344815433762
109,Q8BH01,,2.901557205163116,15.0,17.0,0.0779816513761468,0.01858736059479554,0.05939429078135125
110,Q8BRK9,,2.8984803860863266,15.0,17.0,0.0779816513761468,0.01858736059479554,0.05939429078135125
111,Q99L43,,2.8970042002824745,15.0,17.0,0.0779816513761468,0.01858736059479554,0.05939429078135125
112,P82347,FP,2.8964551982387734,15.0,17.0,0.0779816513761468,0.01858736059479554,0.05939429078135125
113,Q9ERE7,,2.8860803900507856,16.0,17.0,0.0779816513761468,0.01982651796778191,0.05815513340836488
114,Q9CQE7,,2.8848410515567227,16.0,17.0,0.0779816513761468,0.01982651796778191,0.05815513340836488
115,Q8BFZ9,,2.8830248910901046,16.0,17.0,0.0779816513761468,0.01982651796778191,0.05815513340836488
116,O35887,TP,2.8829698936393466,16.0,17.0,0.0779816513761468,0.01982651796778191,0.05815513340836488
117,P10493,TP,2.8694889169911026,16.0,18.0,0.08256880733944955,0.01982651796778191,0.06274228937166763
118,P54818,,2.868191748664741,16.0,19.0,0.0871559633027523,0.01982651796778191,0.06732944533497039
119,Q61292,TP,2.860795659046802,16.0,19.0,0.0871559633027523,0.01982651796778191,0.06732944533497039
120,Q6PDJ1,,2.857986307320491,16.0,20.0,0.09174311926605505,0.01982651796778191,0.07191660129827314
121,D3YZZ5,,2.851896380111591,16.0,20.0,0.09174311926605505,0.01982651796778191,0.07191660129827314
122,Q3TMX5,,2.8443347887327795,16.0,20.0,0.09174311926605505,0.01982651796778191,0.07191660129827314
123,P82349,FP,2.835224880157661,16.0,20.0,0.09174311926605505,0.01982651796778191,0.07191660129827314
124,Q99LJ6,TP,2.8313154909787417,17.0,20.0,0.09174311926605505,0.021065675340768277,0.07067744392528677
125,Q9JK53,TP,2.8283182110654845,17.0,21.0,0.0963302752293578,0.021065675340768277,0.07526459988858952
126,Q9D666,FP,2.8229370506783495,17.0,22.0,0.10091743119266056,0.021065675340768277,0.07985175585189228
127,Q8VEB4,TP,2.8196250319773175,18.0,22.0,0.10091743119266056,0.022304832713754646,0.0786125984789059
128,P20029,,2.8191229787357086,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
129,P01899,,2.818852585138157,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
130,O08532,,2.818336067924193,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
131,Q8C7X2,,2.8030507225173986,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
132,Q3V3R4,,2.8016640309306124,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
133,Q91XD7,,2.8005057032817975,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
134,Q8VBZ3,,2.80043253457959,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
135,Q01705,FP,2.790788667923191,18.0,23.0,0.10550458715596331,0.022304832713754646,0.08319975444220866
136,Q91ZW2,,2.782729116527204,19.0,23.0,0.10550458715596331,0.023543990086741014,0.08196059706922229
137,Q3UHK6,FP,2.7826998309811612,19.0,23.0,0.10550458715596331,0.023543990086741014,0.08196059706922229
138,Q9D1Q6,,2.7743195203056032,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592
139,Q9D0F3,,2.7704555302898584,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592
140,Q64735,,2.769132744914804,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592
141,Q8C129,,2.7671422957276963,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592
142,Q6GQT9,,2.763455192420052,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592
143,P14211,TP,2.762941141257738,20.0,23.0,0.10550458715596331,0.024783147459727387,0.08072143969623592
144,Q8R242,,2.7555585909677855,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867
145,Q8BHN3,,2.7548765809573132,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867
146,Q9Z0M5,,2.7529518567712166,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867
147,G3X9Q1,,2.7504123918089713,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867
148,P97290,TP,2.7474794131706743,20.0,24.0,0.11009174311926606,0.024783147459727387,0.08530859565953867
149,Q8BMK4,FP,2.74688355048217,20.0,25.0,0.11467889908256881,0.024783147459727387,0.08989575162284143
150,Q9WVB4,TP,2.7372876035770184,21.0,25.0,0.11467889908256881,0.026022304832713755,0.08865659424985506
151,Q8C522,TP,2.7351713074062505,21.0,26.0,0.11926605504587157,0.026022304832713755,0.09324375021315781
152,O88572,,2.732115838435522,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
153,Q8C3B8,,2.731971029907678,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
154,Q3UUQ7,,2.7319033220295377,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
155,P36993,,2.729388660103459,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
156,Q9QXT0,,2.728387471095954,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
157,Q99KV1,,2.7265570996265773,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
158,Q9CQF9,,2.711575826190263,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
159,Q9D7N9,,2.710401010979074,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
160,Q6DID7,,2.7090914536686914,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
161,Q8R0F3,,2.694814961619256,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
162,Q9Z0M6,TP,2.686572780322508,21.0,27.0,0.12385321100917432,0.026022304832713755,0.09783090617646056
163,Q9EPL0,TP,2.677487499512757,21.0,28.0,0.12844036697247707,0.026022304832713755,0.10241806213976332
164,Q80UU9,FP,2.674983719436237,21.0,29.0,0.13302752293577982,0.026022304832713755,0.10700521810306607
165,Q3UHH8,,2.6667231919840773,22.0,29.0,0.13302752293577982,0.027261462205700124,0.1057660607300797
166,O88322,TP,2.6566201070105997,22.0,29.0,0.13302752293577982,0.027261462205700124,0.1057660607300797
167,P10810,TP,2.655822043262368,22.0,30.0,0.13761467889908258,0.027261462205700124,0.11035321669338245
168,P21958,,2.652416206041114,22.0,31.0,0.14220183486238533,0.027261462205700124,0.1149403726566852
169,Q61543,FP,2.647283042609256,22.0,31.0,0.14220183486238533,0.027261462205700124,0.1149403726566852
170,Q8CFX1,,2.646954519949173,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884
171,Q99KF1,,2.6461038348346313,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884
172,Q9Z2G6,,2.6403437486296735,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884
173,Q8BW41,,2.6320198150692358,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884
174,Q9D1D4,,2.6287891861514523,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884
175,Q9WV54,TP,2.621567980512618,23.0,31.0,0.14220183486238533,0.028500619578686492,0.11370121528369884
176,Q8BXZ1,,2.6129624202684893,23.0,32.0,0.14678899082568808,0.028500619578686492,0.11828837124700159
177,O35206,TP,2.611722390832699,23.0,32.0,0.14678899082568808,0.028500619578686492,0.11828837124700159
178,D3Z2R5,,2.608942611970296,23.0,33.0,0.15137614678899083,0.028500619578686492,0.12287552721030434
179,Q9WTR1,,2.6029528428872073,23.0,33.0,0.15137614678899083,0.028500619578686492,0.12287552721030434
180,Q4ZJN1,TP,2.589093488929291,23.0,33.0,0.15137614678899083,0.028500619578686492,0.12287552721030434
181,Q60716,,2.5870652499963804,23.0,34.0,0.1559633027522936,0.028500619578686492,0.1274626831736071
182,Q9WTS2,,2.5843186529447157,23.0,34.0,0.1559633027522936,0.028500619578686492,0.1274626831736071
183,P29621,TP,2.5819846170514675,23.0,34.0,0.1559633027522936,0.028500619578686492,0.1274626831736071
184,P83093,,2.5764071716084733,23.0,35.0,0.16055045871559634,0.028500619578686492,0.13204983913690985
185,O08807,,2.5579036848974517,23.0,35.0,0.16055045871559634,0.028500619578686492,0.13204983913690985
186,P07214,TP,2.5577886196082704,23.0,35.0,0.16055045871559634,0.028500619578686492,0.13204983913690985
187,Q9Z2G9,FP,2.5577103449560266,23.0,36.0,0.1651376146788991,0.028500619578686492,0.1366369951002126
188,P01027,TP,2.554457220010375,24.0,36.0,0.1651376146788991,0.02973977695167286,0.13539783772722624
189,Q91ZV4,,2.5476246824036006,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
190,Q9WTK3,,2.5458606249857016,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
191,P20060,,2.5438750686511287,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
192,Q9JKR6,,2.539407048229595,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
193,Q91YW3,,2.534797866005364,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
194,Q8BPG6,,2.5336986840549,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
195,Q8C7V8,TP,2.5275606845995813,24.0,37.0,0.16972477064220184,0.02973977695167286,0.13998499369052897
196,Q80TN4,,2.5242506687646884,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
197,Q9DBH5,,2.5219966382636043,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
198,Q6ZQM8,,2.5146830427412876,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
199,P56395,,2.5123461559875886,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
200,Q8R1V4,,2.5071400090537477,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
201,Q9EQH2,,2.5064090232669187,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
202,Q99LJ1,,2.4894697880911836,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
203,P56564,,2.483795474259606,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
204,P35564,,2.4786121247556596,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
205,P27773,,2.4774862917245084,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
206,Q02819,TP,2.469162896077854,24.0,38.0,0.1743119266055046,0.02973977695167286,0.14457214965383175
207,O09164,TP,2.467681517555361,24.0,39.0,0.17889908256880735,0.02973977695167286,0.14915930561713447
208,Q8C341,,2.4618849185559974,24.0,40.0,0.1834862385321101,0.02973977695167286,0.15374646158043725
209,Q9Z0J0,TP,2.459918313016016,24.0,40.0,0.1834862385321101,0.02973977695167286,0.15374646158043725
210,Q8R2Y2,,2.446346843284887,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
211,Q8R4H9,,2.4413394344534343,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
212,Q5SX39,,2.441290471576314,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
213,O09159,,2.437284143922176,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
214,B2RX70,,2.4342492386716126,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
215,Q9Z2B5,,2.4337918575350592,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
216,Q99LR1,,2.4306676740345745,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
217,Q6P5E4,,2.417380492194404,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
218,Q9EPK6,,2.4167858345902427,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
219,Q8VDL4,TP,2.409822360420505,24.0,41.0,0.18807339449541285,0.02973977695167286,0.15833361754373998
220,Q8BXV2,,2.393662095289169,24.0,42.0,0.1926605504587156,0.02973977695167286,0.16292077350704276
221,Q3UPY5,TP,2.3920276259615227,24.0,42.0,0.1926605504587156,0.02973977695167286,0.16292077350704276
222,Q9CYA0,,2.3893396662133117,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
223,O70423,,2.3868386316470085,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
224,O08795,,2.3833137865163896,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
225,Q9ERR7,,2.3775918140656724,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
226,Q6P1H4,,2.376339913163592,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
227,E9QM38,,2.374732104731726,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
228,B1ATG9,,2.374708214635473,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
229,P70206,,2.3729089503217393,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
230,E9Q723,,2.3611207314543003,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
231,O54734,,2.3582506042449984,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
232,Q60634,,2.354486488364623,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
233,O08917,,2.350858404745805,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
234,O35598,,2.340316113582827,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
235,Q8BP92,,2.329202643483497,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
236,Q62087,TP,2.312030390049013,24.0,43.0,0.19724770642201836,0.02973977695167286,0.16750792947034548
237,P57759,,2.3119786614719207,24.0,44.0,0.2018348623853211,0.02973977695167286,0.17209508543364826
238,E9PVB5,FP,2.307098655091558,24.0,44.0,0.2018348623853211,0.02973977695167286,0.17209508543364826
239,Q8K2I4,,2.306119005989486,25.0,44.0,0.2018348623853211,0.030978934324659233,0.17085592806066188
240,Q5SSH8,TP,2.2971308146890776,25.0,44.0,0.2018348623853211,0.030978934324659233,0.17085592806066188
241,Q9CY27,,2.2968007199254314,25.0,45.0,0.20642201834862386,0.030978934324659233,0.17544308402396463
242,Q8CIF4,TP,2.28921005751528,25.0,45.0,0.20642201834862386,0.030978934324659233,0.17544308402396463
243,Q99LI2,FP,2.286387618217769,25.0,46.0,0.21100917431192662,0.030978934324659233,0.1800302399872674
244,Q6PHU5,FP,2.2813484068391494,26.0,46.0,0.21100917431192662,0.0322180916976456,0.178791082614281
245,F8VQL0,,2.2806014346040353,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465
246,Q9D024,,2.2685029660995686,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465
247,Q9D7B7,,2.265664406154555,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465
248,P45878,,2.2630655778159947,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465
249,Q9WVC3,FP,2.2626887098878496,27.0,46.0,0.21100917431192662,0.03345724907063197,0.17755192524129465
250,Q2HXL6,,2.2621518921589905,28.0,46.0,0.21100917431192662,0.03469640644361834,0.17631276786830827
251,E9PZ16,,2.2547152325880826,28.0,46.0,0.21100917431192662,0.03469640644361834,0.17631276786830827
252,P04925,,2.253932726438024,28.0,46.0,0.21100917431192662,0.03469640644361834,0.17631276786830827
253,G3X8T9,,2.245308992316888,28.0,46.0,0.21100917431192662,0.03469640644361834,0.17631276786830827
254,Q3UQ28,TP,2.2446876426647573,28.0,46.0,0.21100917431192662,0.03469640644361834,0.17631276786830827
255,P62342,,2.2389502479824444,28.0,47.0,0.21559633027522937,0.03469640644361834,0.18089992383161102
256,O08746,TP,2.238057286454546,28.0,47.0,0.21559633027522937,0.03469640644361834,0.18089992383161102
257,Q8R023,FP,2.2356672891835396,28.0,48.0,0.22018348623853212,0.03469640644361834,0.18548707979491377
